plate_id,well,row,col,heat_min,polymer_id,sample_name,source_file,use_for_bo,include_in_all_polymers,all_polymers_pair,status,abs_activity,slope,intercept,r2,n,t_start,t_end,select_method,select_method_used,exclude_reason,dy,mono_frac,down_steps,pos_steps,pos_steps_eps,pos_eps,rmse,snr,start_idx_used,skip_indices,skip_count,baseline_abs_activity,REA_percent,run_id
plate1,E7,E,7,60.0,PMBTA-3,,1-plate-3.csv,True,True,False,ok,0.12909090909090912,0.12909090909090912,251.02199134199137,0.9966544773097138,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,21.0,1.0,0.0,6.0,5.0,1.11195,1.4124085666632307,14.868219080260145,0.0,,0,22.957142857142852,0.5623126096057026,260209-2
plate1,F1,F,1,0.0,PMBTA-4,,1-plate-3.csv,True,True,False,ok,28.119999999999997,28.119999999999997,904.3799999999984,0.9994483001144014,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2526.0,1.0,0.0,5.0,5.0,239.625225,22.15964801164478,113.99098030223614,0.0,,0,28.119999999999997,100.0,260209-2
plate1,F2,F,2,5.0,PMBTA-4,,1-plate-3.csv,True,True,False,ok,18.915238095238085,18.915238095238085,929.6990476190485,0.998763994302753,6.0,6.0,156.0,initial_positive,initial_positive,,2271.0,1.0,0.0,5.0,5.0,126.20632499999999,34.0922185414702,66.61344134109255,0.0,,0,28.119999999999997,67.26613831876986,260209-2
plate1,F3,F,3,10.0,PMBTA-4,,1-plate-3.csv,True,True,False,ok,15.045714285714277,15.045714285714277,809.6304761904767,0.9995445989043984,6.0,6.0,156.0,initial_positive,initial_positive,,1806.0,1.0,0.0,5.0,5.0,78.94845,16.454072685402533,109.76005968431811,0.0,,0,28.119999999999997,53.50538508433243,260209-2
plate1,F4,F,4,15.0,PMBTA-4,,1-plate-3.csv,True,True,False,ok,11.41785714285715,11.41785714285715,781.7428571428567,0.9995754911362503,8.0,6.0,216.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,2056.5,1.0,0.0,7.0,7.0,56.709450000000004,16.174136099694188,127.14744004403155,0.0,,0,28.119999999999997,40.604043893517606,260209-2
plate1,F5,F,5,20.0,PMBTA-4,,1-plate-3.csv,True,True,False,ok,7.472222222222221,7.472222222222221,610.7222222222223,0.9998634073179041,9.0,6.0,246.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,1572.5,1.0,0.0,8.0,8.0,21.683025,6.765015306617268,232.44588943673355,0.0,,0,28.119999999999997,26.572625256835785,260209-2
plate1,F6,F,6,40.0,PMBTA-4,,1-plate-3.csv,True,True,False,ok,0.4388311688311688,0.4388311688311688,299.0033766233767,0.9994058443573061,21.0,6.0,606.0,initial_positive_promote_long_ext,initial_positive_promote_long_ext,,251.0,1.0,0.0,20.0,20.0,1.6679249999999999,1.9437195692177482,129.13385447926834,0.0,,0,28.119999999999997,1.5605660342502448,260209-2
plate1,F7,F,7,60.0,PMBTA-4,,1-plate-3.csv,True,True,False,ok,0.13441558441558446,0.13441558441558446,283.29740259740265,0.9912651475738178,21.0,6.0,606.0,initial_positive_ext,initial_positive_ext,,19.0,1.0,0.0,5.0,3.0,2.7798749999999997,2.357022603955168,8.061017305523189,0.0,,0,28.119999999999997,0.4780070569544256,260209-2
plate1,G1,G,1,0.0,PMBTA-5,,1-plate-3.csv,True,True,False,ok,27.85666666666666,27.85666666666666,964.0599999999996,0.9996380720545208,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,2508.0,1.0,0.0,5.0,5.0,238.513275,17.778498249289843,141.06928295251487,0.0,,0,27.85666666666666,100.00000000000001,260209-2
plate1,G2,G,2,5.0,PMBTA-5,,1-plate-3.csv,True,True,False,ok,21.27666666666666,21.27666666666666,927.14,0.9997760590540569,4.0,6.0,96.0,initial_positive_tangent,initial_positive_tangent,,1911.0,1.0,0.0,5.0,5.0,145.66545,10.680589871350698,178.9227021183382,0.0,,0,27.85666666666666,76.3790834031351,260209-2
